,id_x,provinsi_x,lat_x,long_x,id_y,provinsi_y,lat_y,long_y,jarak
252,17,BENGKULU,-3.56246,102.35309,71,SULAWESI UTARA,0.63092,124.01862,2452.496809788058
253,17,BENGKULU,-3.56246,102.35309,72,SULAWESI TENGAH,-1.39519,121.45617,2135.6750161802124
254,17,BENGKULU,-3.56246,102.35309,73,SULAWESI SELATAN,-3.67159,119.83888,1940.4681547277582
255,17,BENGKULU,-3.56246,102.35309,74,SULAWESI TENGGARA,-4.06342,122.29421,2213.0902904530994
256,17,BENGKULU,-3.56246,102.35309,75,GORONTALO,0.70103,122.48148,2286.6387347719974
257,17,BENGKULU,-3.56246,102.35309,76,SULAWESI BARAT,-2.85719,119.04715,1855.0110213788503
258,17,BENGKULU,-3.56246,102.35309,81,MALUKU,-3.26327,130.06423,3075.9452242200846
259,17,BENGKULU,-3.56246,102.35309,82,MALUKU UTARA,1.61056,127.75427,2881.1108998112295
260,17,BENGKULU,-3.56246,102.35309,91,PAPUA,-4.21805,138.17283,3974.138002121631
261,17,BENGKULU,-3.56246,102.35309,92,PAPUA BARAT,-1.36991,133.08497,3422.47490809989
262,17,BENGKULU,-3.56246,102.35309,92,PAPUA BARAT DAYA,-0.83268,131.377645,3238.908932363775
263,17,BENGKULU,-3.56246,102.35309,93,PAPUA SELATAN,-8.17248,140.52879,4251.687083785901
264,17,BENGKULU,-3.56246,102.35309,94,PAPUA TENGAH,-3.36523,135.48951,3677.74554085999
265,17,BENGKULU,-3.56246,102.35309,95,PAPUA PEGUNUNGAN,-4.07131,139.39152,4109.400880162696
266,18,LAMPUNG,-4.56169,105.35187,11,ACEH,4.72669,96.77379,1405.182149825502
267,18,LAMPUNG,-4.56169,105.35187,12,SUMATERA UTARA,2.12579,99.37188,997.2025819815968
268,18,LAMPUNG,-4.56169,105.35187,13,SUMATERA BARAT,-0.75286,100.61145,675.6611225198208
269,18,LAMPUNG,-4.56169,105.35187,14,RIAU,0.30169,101.69065,676.6510885344594
270,18,LAMPUNG,-4.56169,105.35187,15,JAMBI,-1.49985,102.46179,467.84031054677644
271,18,LAMPUNG,-4.56169,105.35187,16,SUMATERA SELATAN,-3.32676,103.91272,210.57670507483672
272,18,LAMPUNG,-4.56169,105.35187,17,BENGKULU,-3.56246,102.35309,350.67510387072235
273,18,LAMPUNG,-4.56169,105.35187,18,LAMPUNG,-4.56169,105.35187,0.0
274,18,LAMPUNG,-4.56169,105.35187,19,BANGKA BELITUNG,-2.79266,106.44924,231.34558452145333
275,18,LAMPUNG,-4.56169,105.35187,21,KEPULAUAN RIAU,1.11699,104.11385,646.2477672711578
276,18,LAMPUNG,-4.56169,105.35187,31,DKI JAKARTA,-6.19392,106.82203,243.7788273523439
277,18,LAMPUNG,-4.56169,105.35187,32,JAWA BARAT,-7.07702,107.64578,377.6369365774685
278,18,LAMPUNG,-4.56169,105.35187,33,JAWA TENGAH,-7.13163,110.29649,617.0657059082789
279,18,LAMPUNG,-4.56169,105.35187,34,DI YOGYAKARTA,-7.85228,110.34945,662.564168089831
280,18,LAMPUNG,-4.56169,105.35187,35,JAWA TIMUR,-7.49599,112.21402,825.9080528336888
281,18,LAMPUNG,-4.56169,105.35187,36,BANTEN,-6.41017,106.06597,220.21430838130505
282,18,LAMPUNG,-4.56169,105.35187,51,BALI,-8.42503,115.19479,1169.0234204470742
283,18,LAMPUNG,-4.56169,105.35187,52,NUSA TENGGARA BARAT,-8.61446,117.40105,1404.880515949475
284,18,LAMPUNG,-4.56169,105.35187,53,NUSA TENGGARA TIMUR,-8.64686,121.17406,1805.2991337368524
285,18,LAMPUNG,-4.56169,105.35187,61,KALIMANTAN BARAT,-0.21465,111.42314,829.6916597272331
286,18,LAMPUNG,-4.56169,105.35187,62,KALIMANTAN TENGAH,-1.72329,113.54711,962.9935242761485
287,18,LAMPUNG,-4.56169,105.35187,63,KALIMANTAN SELATAN,-3.01574,115.27913,1114.7441291642178
288,18,LAMPUNG,-4.56169,105.35187,64,KALIMANTAN TIMUR,0.48299,116.47902,1357.4215597473064
289,18,LAMPUNG,-4.56169,105.35187,65,KALIMANTAN UTARA,3.08549,116.04875,1461.3313755278787
290,18,LAMPUNG,-4.56169,105.35187,71,SULAWESI UTARA,0.63092,124.01862,2152.5878012573953
291,18,LAMPUNG,-4.56169,105.35187,72,SULAWESI TENGAH,-1.39519,121.45617,1822.3917120849705
292,18,LAMPUNG,-4.56169,105.35187,73,SULAWESI SELATAN,-3.67159,119.83888,1609.7351132895346
293,18,LAMPUNG,-4.56169,105.35187,74,SULAWESI TENGGARA,-4.06342,122.29421,1879.3427291115447
294,18,LAMPUNG,-4.56169,105.35187,75,GORONTALO,0.70103,122.48148,1990.9112900617693
295,18,LAMPUNG,-4.56169,105.35187,76,SULAWESI BARAT,-2.85719,119.04715,1531.3595023058945
296,18,LAMPUNG,-4.56169,105.35187,81,MALUKU,-3.26327,130.06423,2745.127599248083
297,18,LAMPUNG,-4.56169,105.35187,82,MALUKU UTARA,1.61056,127.75427,2581.881230665528
298,18,LAMPUNG,-4.56169,105.35187,91,PAPUA,-4.21805,138.17283,3638.7164049765615
299,18,LAMPUNG,-4.56169,105.35187,92,PAPUA BARAT,-1.36991,133.08497,3099.5546609757266
300,18,LAMPUNG,-4.56169,105.35187,92,PAPUA BARAT DAYA,-0.83268,131.377645,2919.753494507603
301,18,LAMPUNG,-4.56169,105.35187,93,PAPUA SELATAN,-8.17248,140.52879,3906.608519747839
302,18,LAMPUNG,-4.56169,105.35187,94,PAPUA TENGAH,-3.36523,135.48951,3345.537516048279
303,18,LAMPUNG,-4.56169,105.35187,95,PAPUA PEGUNUNGAN,-4.07131,139.39152,3774.36157245678
304,19,BANGKA BELITUNG,-2.79266,106.44924,11,ACEH,4.72669,96.77379,1361.827390998199
305,19,BANGKA BELITUNG,-2.79266,106.44924,12,SUMATERA UTARA,2.12579,99.37188,958.1358406224159
306,19,BANGKA BELITUNG,-2.79266,106.44924,13,SUMATERA BARAT,-0.75286,100.61145,687.2928791643868
307,19,BANGKA BELITUNG,-2.79266,106.44924,14,RIAU,0.30169,101.69065,631.0060312206297
308,19,BANGKA BELITUNG,-2.79266,106.44924,15,JAMBI,-1.49985,102.46179,465.80161517746615
309,19,BANGKA BELITUNG,-2.79266,106.44924,16,SUMATERA SELATAN,-3.32676,103.91272,287.83885488252275
310,19,BANGKA BELITUNG,-2.79266,106.44924,17,BENGKULU,-3.56246,102.35309,462.7533744196757
311,19,BANGKA BELITUNG,-2.79266,106.44924,18,LAMPUNG,-4.56169,105.35187,231.34558452145333
312,19,BANGKA BELITUNG,-2.79266,106.44924,19,BANGKA BELITUNG,-2.79266,106.44924,0.0
313,19,BANGKA BELITUNG,-2.79266,106.44924,21,KEPULAUAN RIAU,1.11699,104.11385,506.3483308602728
314,19,BANGKA BELITUNG,-2.79266,106.44924,31,DKI JAKARTA,-6.19392,106.82203,380.4537307111361
315,19,BANGKA BELITUNG,-2.79266,106.44924,32,JAWA BARAT,-7.07702,107.64578,494.48911787373373
316,19,BANGKA BELITUNG,-2.79266,106.44924,33,JAWA TENGAH,-7.13163,110.29649,643.6843959810914
317,19,BANGKA BELITUNG,-2.79266,106.44924,34,DI YOGYAKARTA,-7.85228,110.34945,709.1282147314935
318,19,BANGKA BELITUNG,-2.79266,106.44924,35,JAWA TIMUR,-7.49599,112.21402,825.1516127142163
319,19,BANGKA BELITUNG,-2.79266,106.44924,36,BANTEN,-6.41017,106.06597,404.48545387771225
320,19,BANGKA BELITUNG,-2.79266,106.44924,51,BALI,-8.42503,115.19479,1152.4307021226266
321,19,BANGKA BELITUNG,-2.79266,106.44924,52,NUSA TENGGARA BARAT,-8.61446,117.40105,1373.3468409970171
322,19,BANGKA BELITUNG,-2.79266,106.44924,53,NUSA TENGGARA TIMUR,-8.64686,121.17406,1753.6910296405051
323,19,BANGKA BELITUNG,-2.79266,106.44924,61,KALIMANTAN BARAT,-0.21465,111.42314,622.7380244293538
324,19,BANGKA BELITUNG,-2.79266,106.44924,62,KALIMANTAN TENGAH,-1.72329,113.54711,797.5372865914983
325,19,BANGKA BELITUNG,-2.79266,106.44924,63,KALIMANTAN SELATAN,-3.01574,115.27913,980.8898728988614
326,19,BANGKA BELITUNG,-2.79266,106.44924,64,KALIMANTAN TIMUR,0.48299,116.47902,1172.8733796283427
327,19,BANGKA BELITUNG,-2.79266,106.44924,65,KALIMANTAN UTARA,3.08549,116.04875,1251.237467073321
328,19,BANGKA BELITUNG,-2.79266,106.44924,71,SULAWESI UTARA,0.63092,124.01862,1989.7434378915168
329,19,BANGKA BELITUNG,-2.79266,106.44924,72,SULAWESI TENGAH,-1.39519,121.45617,1674.759157139583
330,19,BANGKA BELITUNG,-2.79266,106.44924,73,SULAWESI SELATAN,-3.67159,119.83888,1489.6776465645828
331,19,BANGKA BELITUNG,-2.79266,106.44924,74,SULAWESI TENGGARA,-4.06342,122.29421,1764.3408699856836
332,19,BANGKA BELITUNG,-2.79266,106.44924,75,GORONTALO,0.70103,122.48148,1823.980994501239
333,19,BANGKA BELITUNG,-2.79266,106.44924,76,SULAWESI BARAT,-2.85719,119.04715,1399.1347650282119
334,19,BANGKA BELITUNG,-2.79266,106.44924,81,MALUKU,-3.26327,130.06423,2622.666631077759
335,19,BANGKA BELITUNG,-2.79266,106.44924,82,MALUKU UTARA,1.61056,127.75427,2418.3838446462296
336,19,BANGKA BELITUNG,-2.79266,106.44924,91,PAPUA,-4.21805,138.17283,3524.2076305686546
337,19,BANGKA BELITUNG,-2.79266,106.44924,92,PAPUA BARAT,-1.36991,133.08497,2963.920876431264
338,19,BANGKA BELITUNG,-2.79266,106.44924,92,PAPUA BARAT DAYA,-0.83268,131.377645,2778.9299417192565
339,19,BANGKA BELITUNG,-2.79266,106.44924,93,PAPUA SELATAN,-8.17248,140.52879,3817.3464993931548
340,19,BANGKA BELITUNG,-2.79266,106.44924,94,PAPUA TENGAH,-3.36523,135.48951,3224.9865440916215
341,19,BANGKA BELITUNG,-2.79266,106.44924,95,PAPUA PEGUNUNGAN,-4.07131,139.39152,3658.9497680924937
342,21,KEPULAUAN RIAU,1.11699,104.11385,11,ACEH,4.72669,96.77379,908.4598359905584
343,21,KEPULAUAN RIAU,1.11699,104.11385,12,SUMATERA UTARA,2.12579,99.37188,538.8702463368202
344,21,KEPULAUAN RIAU,1.11699,104.11385,13,SUMATERA BARAT,-0.75286,100.61145,441.45892150970593
345,21,KEPULAUAN RIAU,1.11699,104.11385,14,RIAU,0.30169,101.69065,284.26850191950166
346,21,KEPULAUAN RIAU,1.11699,104.11385,15,JAMBI,-1.49985,102.46179,344.1060870118531
347,21,KEPULAUAN RIAU,1.11699,104.11385,16,SUMATERA SELATAN,-3.32676,103.91272,494.6285643693662
348,21,KEPULAUAN RIAU,1.11699,104.11385,17,BENGKULU,-3.56246,102.35309,555.9130298202563
349,21,KEPULAUAN RIAU,1.11699,104.11385,18,LAMPUNG,-4.56169,105.35187,646.2477672711578
350,21,KEPULAUAN RIAU,1.11699,104.11385,19,BANGKA BELITUNG,-2.79266,106.44924,506.3483308602728
351,21,KEPULAUAN RIAU,1.11699,104.11385,21,KEPULAUAN RIAU,1.11699,104.11385,0.0
352,21,KEPULAUAN RIAU,1.11699,104.11385,31,DKI JAKARTA,-6.19392,106.82203,866.7459363733004
353,21,KEPULAUAN RIAU,1.11699,104.11385,32,JAWA BARAT,-7.07702,107.64578,991.8278193972827
354,21,KEPULAUAN RIAU,1.11699,104.11385,33,JAWA TENGAH,-7.13163,110.29649,1145.3257052669753
355,21,KEPULAUAN RIAU,1.11699,104.11385,34,DI YOGYAKARTA,-7.85228,110.34945,1213.5872246492759
356,21,KEPULAUAN RIAU,1.11699,104.11385,35,JAWA TIMUR,-7.49599,112.21402,1313.177241503834
357,21,KEPULAUAN RIAU,1.11699,104.11385,36,BANTEN,-6.41017,106.06597,864.5750226426804
358,21,KEPULAUAN RIAU,1.11699,104.11385,51,BALI,-8.42503,115.19479,1623.0318023694315
359,21,KEPULAUAN RIAU,1.11699,104.11385,52,NUSA TENGGARA BARAT,-8.61446,117.40105,1827.338363856523
360,21,KEPULAUAN RIAU,1.11699,104.11385,53,NUSA TENGGARA TIMUR,-8.64686,121.17406,2180.125378552068
361,21,KEPULAUAN RIAU,1.11699,104.11385,61,KALIMANTAN BARAT,-0.21465,111.42314,826.0923588907676
362,21,KEPULAUAN RIAU,1.11699,104.11385,62,KALIMANTAN TENGAH,-1.72329,113.54711,1095.329986641094
363,21,KEPULAUAN RIAU,1.11699,104.11385,63,KALIMANTAN SELATAN,-3.01574,115.27913,1323.42927300411
364,21,KEPULAUAN RIAU,1.11699,104.11385,64,KALIMANTAN TIMUR,0.48299,116.47902,1376.6108183398094
365,21,KEPULAUAN RIAU,1.11699,104.11385,65,KALIMANTAN UTARA,3.08549,116.04875,1344.0840029388578
366,21,KEPULAUAN RIAU,1.11699,104.11385,71,SULAWESI UTARA,0.63092,124.01862,2213.70565408704
367,21,KEPULAUAN RIAU,1.11699,104.11385,72,SULAWESI TENGAH,-1.39519,121.45617,1948.349352623095
368,21,KEPULAUAN RIAU,1.11699,104.11385,73,SULAWESI SELATAN,-3.67159,119.83888,1826.91567949875
369,21,KEPULAUAN RIAU,1.11699,104.11385,74,SULAWESI TENGGARA,-4.06342,122.29421,2100.7218039262143
370,21,KEPULAUAN RIAU,1.11699,104.11385,75,GORONTALO,0.70103,122.48148,2042.6500656755268
371,21,KEPULAUAN RIAU,1.11699,104.11385,76,SULAWESI BARAT,-2.85719,119.04715,1717.7976536225858
372,21,KEPULAUAN RIAU,1.11699,104.11385,81,MALUKU,-3.26327,130.06423,2925.16868207751
373,21,KEPULAUAN RIAU,1.11699,104.11385,82,MALUKU UTARA,1.61056,127.75427,2628.5079103257444
374,21,KEPULAUAN RIAU,1.11699,104.11385,91,PAPUA,-4.21805,138.17283,3830.5971719466734
375,21,KEPULAUAN RIAU,1.11699,104.11385,92,PAPUA BARAT,-1.36991,133.08497,3233.0319910454027
376,21,KEPULAUAN RIAU,1.11699,104.11385,92,PAPUA BARAT DAYA,-0.83268,131.377645,3039.185649583406
377,21,KEPULAUAN RIAU,1.11699,104.11385,93,PAPUA SELATAN,-8.17248,140.52879,4166.77149557557
378,21,KEPULAUAN RIAU,1.11699,104.11385,94,PAPUA TENGAH,-3.36523,135.48951,3522.671147744774
379,21,KEPULAUAN RIAU,1.11699,104.11385,95,PAPUA PEGUNUNGAN,-4.07131,139.39152,3962.230705431398
380,31,DKI JAKARTA,-6.19392,106.82203,11,ACEH,4.72669,96.77379,1648.9302374254182
381,31,DKI JAKARTA,-6.19392,106.82203,12,SUMATERA UTARA,2.12579,99.37188,1240.9811929134485
382,31,DKI JAKARTA,-6.19392,106.82203,13,SUMATERA BARAT,-0.75286,100.61145,916.975282667696
383,31,DKI JAKARTA,-6.19392,106.82203,14,RIAU,0.30169,101.69065,919.8061171931478
384,31,DKI JAKARTA,-6.19392,106.82203,15,JAMBI,-1.49985,102.46179,711.558500805367
385,31,DKI JAKARTA,-6.19392,106.82203,16,SUMATERA SELATAN,-3.32676,103.91272,453.3787053521627
386,31,DKI JAKARTA,-6.19392,106.82203,17,BENGKULU,-3.56246,102.35309,575.0833947801897
387,31,DKI JAKARTA,-6.19392,106.82203,18,LAMPUNG,-4.56169,105.35187,243.7788273523439
388,31,DKI JAKARTA,-6.19392,106.82203,19,BANGKA BELITUNG,-2.79266,106.44924,380.4537307111361
389,31,DKI JAKARTA,-6.19392,106.82203,21,KEPULAUAN RIAU,1.11699,104.11385,866.7459363733004
390,31,DKI JAKARTA,-6.19392,106.82203,31,DKI JAKARTA,-6.19392,106.82203,0.0
391,31,DKI JAKARTA,-6.19392,106.82203,32,JAWA BARAT,-7.07702,107.64578,133.8668396821935
392,31,DKI JAKARTA,-6.19392,106.82203,33,JAWA TENGAH,-7.13163,110.29649,397.6423142875045
393,31,DKI JAKARTA,-6.19392,106.82203,34,DI YOGYAKARTA,-7.85228,110.34945,430.7411089386197
394,31,DKI JAKARTA,-6.19392,106.82203,35,JAWA TIMUR,-7.49599,112.21402,612.627139305465
395,31,DKI JAKARTA,-6.19392,106.82203,36,BANTEN,-6.41017,106.06597,86.95300494284682
396,31,DKI JAKARTA,-6.19392,106.82203,51,BALI,-8.42503,115.19479,956.1164059255286
397,31,DKI JAKARTA,-6.19392,106.82203,52,NUSA TENGGARA BARAT,-8.61446,117.40105,1197.0586866337908
398,31,DKI JAKARTA,-6.19392,106.82203,53,NUSA TENGGARA TIMUR,-8.64686,121.17406,1605.6497789018238
399,31,DKI JAKARTA,-6.19392,106.82203,61,KALIMANTAN BARAT,-0.21465,111.42314,838.2985583773471
400,31,DKI JAKARTA,-6.19392,106.82203,62,KALIMANTAN TENGAH,-1.72329,113.54711,896.3059238306578
401,31,DKI JAKARTA,-6.19392,106.82203,63,KALIMANTAN SELATAN,-3.01574,115.27913,1001.63849256347
402,31,DKI JAKARTA,-6.19392,106.82203,64,KALIMANTAN TIMUR,0.48299,116.47902,1303.8800767704067
403,31,DKI JAKARTA,-6.19392,106.82203,65,KALIMANTAN UTARA,3.08549,116.04875,1454.0240810474963
404,31,DKI JAKARTA,-6.19392,106.82203,71,SULAWESI UTARA,0.63092,124.01862,2054.094182518424
405,31,DKI JAKARTA,-6.19392,106.82203,72,SULAWESI TENGAH,-1.39519,121.45617,1708.6323417534295
406,31,DKI JAKARTA,-6.19392,106.82203,73,SULAWESI SELATAN,-3.67159,119.83888,1468.9311523630847
407,31,DKI JAKARTA,-6.19392,106.82203,74,SULAWESI TENGGARA,-4.06342,122.29421,1729.6992277663396
408,31,DKI JAKARTA,-6.19392,106.82203,75,GORONTALO,0.70103,122.48148,1899.758876013155
409,31,DKI JAKARTA,-6.19392,106.82203,76,SULAWESI BARAT,-2.85719,119.04715,1404.80597440064
410,31,DKI JAKARTA,-6.19392,106.82203,81,MALUKU,-3.26327,130.06423,2595.749050427572
411,31,DKI JAKARTA,-6.19392,106.82203,82,MALUKU UTARA,1.61056,127.75427,2480.619246894116
412,31,DKI JAKARTA,-6.19392,106.82203,91,PAPUA,-4.21805,138.17283,3478.0760327324633
413,31,DKI JAKARTA,-6.19392,106.82203,92,PAPUA BARAT,-1.36991,133.08497,2961.937960086002
414,31,DKI JAKARTA,-6.19392,106.82203,92,PAPUA BARAT DAYA,-0.83268,131.377645,2788.7071915036418
415,31,DKI JAKARTA,-6.19392,106.82203,93,PAPUA SELATAN,-8.17248,140.52879,3724.050694035489
416,31,DKI JAKARTA,-6.19392,106.82203,94,PAPUA TENGAH,-3.36523,135.48951,3191.568160361744
417,31,DKI JAKARTA,-6.19392,106.82203,95,PAPUA PEGUNUNGAN,-4.07131,139.39152,3614.146692941579
418,32,JAWA BARAT,-7.07702,107.64578,11,ACEH,4.72669,96.77379,1782.7970633283985
419,32,JAWA BARAT,-7.07702,107.64578,12,SUMATERA UTARA,2.12579,99.37188,1374.8377816377947
420,32,JAWA BARAT,-7.07702,107.64578,13,SUMATERA BARAT,-0.75286,100.61145,1050.161558710642
421,32,JAWA BARAT,-7.07702,107.64578,14,RIAU,0.30169,101.69065,1053.338572668362
422,32,JAWA BARAT,-7.07702,107.64578,15,JAMBI,-1.49985,102.46179,845.4244895145716
423,32,JAWA BARAT,-7.07702,107.64578,16,SUMATERA SELATAN,-3.32676,103.91272,587.1324943637304
424,32,JAWA BARAT,-7.07702,107.64578,17,BENGKULU,-3.56246,102.35309,704.2679091457655
425,32,JAWA BARAT,-7.07702,107.64578,18,LAMPUNG,-4.56169,105.35187,377.6369365774685
426,32,JAWA BARAT,-7.07702,107.64578,19,BANGKA BELITUNG,-2.79266,106.44924,494.48911787373373
427,32,JAWA BARAT,-7.07702,107.64578,21,KEPULAUAN RIAU,1.11699,104.11385,991.8278193972827
428,32,JAWA BARAT,-7.07702,107.64578,31,DKI JAKARTA,-6.19392,106.82203,133.8668396821935
429,32,JAWA BARAT,-7.07702,107.64578,32,JAWA BARAT,-7.07702,107.64578,0.0
430,32,JAWA BARAT,-7.07702,107.64578,33,JAWA TENGAH,-7.13163,110.29649,292.54564842387896
431,32,JAWA BARAT,-7.07702,107.64578,34,DI YOGYAKARTA,-7.85228,110.34945,310.29899290403625
432,32,JAWA BARAT,-7.07702,107.64578,35,JAWA TIMUR,-7.49599,112.21402,506.00950369185597
433,32,JAWA BARAT,-7.07702,107.64578,36,BANTEN,-6.41017,106.06597,189.55558710273357
434,32,JAWA BARAT,-7.07702,107.64578,51,BALI,-8.42503,115.19479,845.1111746244223
435,32,JAWA BARAT,-7.07702,107.64578,52,NUSA TENGGARA BARAT,-8.61446,117.40105,1088.0400877344734
436,32,JAWA BARAT,-7.07702,107.64578,53,NUSA TENGGARA TIMUR,-8.64686,121.17406,1500.2143783466904
437,32,JAWA BARAT,-7.07702,107.64578,61,KALIMANTAN BARAT,-0.21465,111.42314,870.4924043211238
438,32,JAWA BARAT,-7.07702,107.64578,62,KALIMANTAN TENGAH,-1.72329,113.54711,884.3840623023217
439,32,JAWA BARAT,-7.07702,107.64578,63,KALIMANTAN SELATAN,-3.01574,115.27913,958.3812386300368
440,32,JAWA BARAT,-7.07702,107.64578,64,KALIMANTAN TIMUR,0.48299,116.47902,1291.0474547774922
441,32,JAWA BARAT,-7.07702,107.64578,65,KALIMANTAN UTARA,3.08549,116.04875,1465.1402084950557
442,32,JAWA BARAT,-7.07702,107.64578,71,SULAWESI UTARA,0.63092,124.01862,2008.3614150139517
443,32,JAWA BARAT,-7.07702,107.64578,72,SULAWESI TENGAH,-1.39519,121.45617,1656.0459631562787
444,32,JAWA BARAT,-7.07702,107.64578,73,SULAWESI SELATAN,-3.67159,119.83888,1401.7415132060335
445,32,JAWA BARAT,-7.07702,107.64578,74,SULAWESI TENGGARA,-4.06342,122.29421,1655.1833622672002
446,32,JAWA BARAT,-7.07702,107.64578,75,GORONTALO,0.70103,122.48148,1859.2234341909807
447,32,JAWA BARAT,-7.07702,107.64578,76,SULAWESI BARAT,-2.85719,119.04715,1347.0713732358356
448,32,JAWA BARAT,-7.07702,107.64578,81,MALUKU,-3.26327,130.06423,2518.043984761987
449,32,JAWA BARAT,-7.07702,107.64578,82,MALUKU UTARA,1.61056,127.75427,2431.3771650035683
450,32,JAWA BARAT,-7.07702,107.64578,91,PAPUA,-4.21805,138.17283,3392.1500662225053
451,32,JAWA BARAT,-7.07702,107.64578,92,PAPUA BARAT,-1.36991,133.08497,2890.2425836206967
452,32,JAWA BARAT,-7.07702,107.64578,92,PAPUA BARAT DAYA,-0.83268,131.377645,2721.238696509883
453,32,JAWA BARAT,-7.07702,107.64578,93,PAPUA SELATAN,-8.17248,140.52879,3625.1835941631057
454,32,JAWA BARAT,-7.07702,107.64578,94,PAPUA TENGAH,-3.36523,135.48951,3109.936930741469
455,32,JAWA BARAT,-7.07702,107.64578,95,PAPUA PEGUNUNGAN,-4.07131,139.39152,3528.2892397086484
456,33,JAWA TENGAH,-7.13163,110.29649,11,ACEH,4.72669,96.77379,1997.6401485207505
457,33,JAWA TENGAH,-7.13163,110.29649,12,SUMATERA UTARA,2.12579,99.37188,1590.3529533720255
458,33,JAWA TENGAH,-7.13163,110.29649,13,SUMATERA BARAT,-0.75286,100.61145,1286.9187542745974
459,33,JAWA TENGAH,-7.13163,110.29649,14,RIAU,0.30169,101.69065,1262.6727135054653
460,33,JAWA TENGAH,-7.13163,110.29649,15,JAMBI,-1.49985,102.46179,1070.6031766069027
461,33,JAWA TENGAH,-7.13163,110.29649,16,SUMATERA SELATAN,-3.32676,103.91272,823.7106595018008
462,33,JAWA TENGAH,-7.13163,110.29649,17,BENGKULU,-3.56246,102.35309,964.6902062584394
463,33,JAWA TENGAH,-7.13163,110.29649,18,LAMPUNG,-4.56169,105.35187,617.0657059082789
464,33,JAWA TENGAH,-7.13163,110.29649,19,BANGKA BELITUNG,-2.79266,106.44924,643.6843959810914
465,33,JAWA TENGAH,-7.13163,110.29649,21,KEPULAUAN RIAU,1.11699,104.11385,1145.3257052669753
466,33,JAWA TENGAH,-7.13163,110.29649,31,DKI JAKARTA,-6.19392,106.82203,397.6423142875045
467,33,JAWA TENGAH,-7.13163,110.29649,32,JAWA BARAT,-7.07702,107.64578,292.54564842387896
468,33,JAWA TENGAH,-7.13163,110.29649,33,JAWA TENGAH,-7.13163,110.29649,0.0
469,33,JAWA TENGAH,-7.13163,110.29649,34,DI YOGYAKARTA,-7.85228,110.34945,80.34515635184945
470,33,JAWA TENGAH,-7.13163,110.29649,35,JAWA TIMUR,-7.49599,112.21402,215.33042049792684
471,33,JAWA TENGAH,-7.13163,110.29649,36,BANTEN,-6.41017,106.06597,473.96596304082254
472,33,JAWA TENGAH,-7.13163,110.29649,51,BALI,-8.42503,115.19479,558.4763087103601
473,33,JAWA TENGAH,-7.13163,110.29649,52,NUSA TENGGARA BARAT,-8.61446,117.40105,799.6957909548235
474,33,JAWA TENGAH,-7.13163,110.29649,53,NUSA TENGGARA TIMUR,-8.64686,121.17406,1209.803131788454
475,33,JAWA TENGAH,-7.13163,110.29649,61,KALIMANTAN BARAT,-0.21465,111.42314,779.2164376244051
476,33,JAWA TENGAH,-7.13163,110.29649,62,KALIMANTAN TENGAH,-1.72329,113.54711,701.020778078849
477,33,JAWA TENGAH,-7.13163,110.29649,63,KALIMANTAN SELATAN,-3.01574,115.27913,716.8600580800057
478,33,JAWA TENGAH,-7.13163,110.29649,64,KALIMANTAN TIMUR,0.48299,116.47902,1089.6028151262224
479,33,JAWA TENGAH,-7.13163,110.29649,65,KALIMANTAN UTARA,3.08549,116.04875,1303.1608168349835
480,33,JAWA TENGAH,-7.13163,110.29649,71,SULAWESI UTARA,0.63092,124.01862,1749.8854018460706
481,33,JAWA TENGAH,-7.13163,110.29649,72,SULAWESI TENGAH,-1.39519,121.45617,1391.7141440850223
482,33,JAWA TENGAH,-7.13163,110.29649,73,SULAWESI SELATAN,-3.67159,119.83888,1124.0724636412049
483,33,JAWA TENGAH,-7.13163,110.29649,74,SULAWESI TENGGARA,-4.06342,122.29421,1370.6778871120655
484,33,JAWA TENGAH,-7.13163,110.29649,75,GORONTALO,0.70103,122.48148,1608.0006725928772
485,33,JAWA TENGAH,-7.13163,110.29649,76,SULAWESI BARAT,-2.85719,119.04715,1079.3790945244914
486,33,JAWA TENGAH,-7.13163,110.29649,81,MALUKU,-3.26327,130.06423,2230.391304705045
487,33,JAWA TENGAH,-7.13163,110.29649,82,MALUKU UTARA,1.61056,127.75427,2167.2840473406977
488,33,JAWA TENGAH,-7.13163,110.29649,91,PAPUA,-4.21805,138.17283,3100.843071460809
489,33,JAWA TENGAH,-7.13163,110.29649,92,PAPUA BARAT,-1.36991,133.08497,2605.804840572279
490,33,JAWA TENGAH,-7.13163,110.29649,92,PAPUA BARAT DAYA,-0.83268,131.377645,2439.892495428401
491,33,JAWA TENGAH,-7.13163,110.29649,93,PAPUA SELATAN,-8.17248,140.52879,3333.004133183157
492,33,JAWA TENGAH,-7.13163,110.29649,94,PAPUA TENGAH,-3.36523,135.48951,2820.1570410198938
493,33,JAWA TENGAH,-7.13163,110.29649,95,PAPUA PEGUNUNGAN,-4.07131,139.39152,3236.978363423257
494,34,DI YOGYAKARTA,-7.85228,110.34945,11,ACEH,4.72669,96.77379,2055.3009557416317
495,34,DI YOGYAKARTA,-7.85228,110.34945,12,SUMATERA UTARA,2.12579,99.37188,1647.26749115177
496,34,DI YOGYAKARTA,-7.85228,110.34945,13,SUMATERA BARAT,-0.75286,100.61145,1336.9912350058353
497,34,DI YOGYAKARTA,-7.85228,110.34945,14,RIAU,0.30169,101.69065,1320.4089204044335
